,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
17,49,173,15,1,True,2019-12-21T15:00:00Z,0,1,18,45,0,0,0,1,0,0,0,0,0,0,0,2,0.0,5.1,0.0,0.5,64,2416,42873,3841,1425
18,49,189,17,4,False,2019-12-26T12:30:00Z,2,1,19,90,0,1,0,2,0,0,0,1,0,0,0,18,25.8,46.3,15.0,8.7,64,-2063,39508,592,2655
19,49,192,3,0,True,2019-12-28T12:30:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,4752,44886,5935,1183
20,49,202,6,0,True,2020-01-01T12:30:00Z,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-2889,41755,1522,4411
0,50,7,18,0,False,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,5564,0,0
1,50,13,19,0,True,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-921,5781,211,1132
2,50,23,16,0,True,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-892,5184,91,983
3,50,37,11,0,False,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-551,4925,52,603
4,50,43,5,0,True,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-331,4861,73,404
5,50,58,13,0,False,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-268,4723,24,292
6,50,63,6,0,False,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-463,4271,12,475
7,50,72,17,0,True,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-59,4329,42,101
8,50,81,2,0,False,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-61,4398,57,118
9,50,92,8,0,True,2019-10-26T14:00:00Z,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-45,4413,29,74
10,50,104,14,0,True,2019-11-02T15:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-61,4433,50,111
11,50,115,12,0,False,2019-11-10T14:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-57,4449,40,97
12,50,124,9,0,True,2019-11-23T15:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-55,4503,53,108
13,50,134,10,0,False,2019-11-30T15:00:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-43,4518,17,60
14,50,141,1,0,False,2019-12-05T20:15:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-26,4525,19,45
15,50,153,20,1,True,2019-12-08T16:30:00Z,2,2,16,22,0,0,0,0,0,0,0,0,0,0,0,4,2.2,2.3,2.0,0.7,58,-47,4521,18,65
16,50,164,7,0,False,2019-12-16T19:45:00Z,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-20,4588,35,55
17,50,173,15,0,True,2019-12-21T15:00:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-3,4666,60,63
18,50,189,17,0,False,2019-12-26T12:30:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-28,4690,21,49
19,50,192,3,8,True,2019-12-28T12:30:00Z,2,0,20,83,1,0,1,0,0,0,0,0,0,0,0,24,37.6,5.2,44.0,8.7,58,-20,4707,25,45
20,50,202,6,8,True,2020-01-01T12:30:00Z,1,1,21,22,1,0,0,0,0,0,0,0,0,0,2,28,36.4,31.6,22.0,9.0,58,489,5316,635,146
0,51,7,18,0,False,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,178,0,0
1,51,13,19,0,True,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-23,185,17,40
2,51,23,16,0,True,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-12,187,20,32
3,51,37,11,0,False,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-22,172,13,35
4,51,43,5,0,True,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-13,163,8,21
5,51,58,13,0,False,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-10,159,6,16
6,51,63,6,0,False,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5,155,8,13
7,51,72,17,0,True,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1,154,3,4
8,51,81,2,0,False,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3,153,5,8
9,51,92,8,0,True,2019-10-26T14:00:00Z,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,3,158,3,0
10,51,104,14,0,True,2019-11-02T15:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1,158,4,5
11,51,115,12,0,False,2019-11-10T14:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,157,5,5
12,51,124,9,0,True,2019-11-23T15:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5,154,3,8
13,51,134,10,0,False,2019-11-30T15:00:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,156,6,6
14,51,141,1,0,False,2019-12-05T20:15:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,3,160,5,2
15,51,153,20,0,True,2019-12-08T16:30:00Z,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-6,155,2,8
16,51,164,7,0,False,2019-12-16T19:45:00Z,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,7,165,11,4
17,51,173,15,0,True,2019-12-21T15:00:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5,162,3,8
18,51,189,17,0,False,2019-12-26T12:30:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,1,165,7,6
19,51,192,3,0,True,2019-12-28T12:30:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1,165,3,4
20,51,202,6,0,True,2020-01-01T12:30:00Z,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5,161,3,8
0,52,7,18,0,False,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,1177,0,0
1,52,13,19,0,True,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-279,961,33,312
2,52,23,16,0,True,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-131,853,23,154
3,52,37,11,0,False,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-85,773,17,102
4,52,43,5,0,True,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-55,721,21,76
5,52,58,13,0,False,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-26,700,9,35
6,52,63,6,0,False,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-21,682,9,30
7,52,72,17,0,True,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-8,671,10,18
8,52,81,2,0,False,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-11,664,7,18
9,52,92,8,0,True,2019-10-26T14:00:00Z,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,4,671,10,6
10,52,104,14,0,True,2019-11-02T15:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-9,661,7,16
11,52,115,12,0,False,2019-11-10T14:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,2,666,5,3
12,52,124,9,0,True,2019-11-23T15:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-9,660,8,17
13,52,134,10,0,False,2019-11-30T15:00:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1,661,5,6
14,52,141,1,0,False,2019-12-05T20:15:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2,660,5,7
15,52,153,20,0,True,2019-12-08T16:30:00Z,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-6,655,6,12
16,52,164,7,0,False,2019-12-16T19:45:00Z,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,4,664,12,8
17,52,173,15,0,True,2019-12-21T15:00:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3,663,9,12
18,52,189,17,0,False,2019-12-26T12:30:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,9,673,17,8
19,52,192,3,0,True,2019-12-28T12:30:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-6,668,4,10
20,52,202,6,0,True,2020-01-01T12:30:00Z,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-6,663,9,15
0,53,7,18,0,False,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,210,0,0
1,53,13,19,0,True,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-29,213,23,52
2,53,23,16,0,True,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-22,203,10,32
3,53,37,11,0,False,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-20,191,9,29
4,53,43,5,0,True,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5,196,21,26
5,53,58,13,1,False,2019-09-21T16:30:00Z,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,2,5.2,6.4,7.0,1.9,50,24,295,49,25
6,53,63,6,1,False,2019-09-28T14:00:00Z,2,0,7,45,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2.3,0.0,0.2,50,24,428,71,47
7,53,72,17,1,True,2019-10-05T11:30:00Z,3,0,8,10,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0.4,0.0,0.3,50,22,536,72,50
8,53,81,2,0,False,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,20,667,75,55
9,53,92,8,0,True,2019-10-26T14:00:00Z,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-17,687,29,46
10,53,104,14,0,True,2019-11-02T15:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,2,758,78,76
11,53,115,12,0,False,2019-11-10T14:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-15,796,37,52
12,53,124,9,1,True,2019-11-23T15:00:00Z,0,2,13,13,0,0,0,1,0,0,0,0,0,0,0,2,0.8,1.0,0.0,0.2,50,-17,848,46,63
13,53,134,10,2,False,2019-11-30T15:00:00Z,2,1,14,68,0,0,0,2,0,0,0,0,0,0,0,9,4.4,15.9,0.0,2.0,50,-12,880,29,41
14,53,141,1,0,False,2019-12-05T20:15:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-9,886,24,33
15,53,153,20,0,True,2019-12-08T16:30:00Z,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-14,900,27,41
16,53,164,7,2,False,2019-12-16T19:45:00Z,1,1,17,84,0,0,0,1,0,0,0,0,0,0,0,14,13.8,4.0,22.0,4.0,50,-10,931,37,47
17,53,173,15,0,True,2019-12-21T15:00:00Z,0,1,18,34,0,0,0,0,0,0,0,1,0,0,0,1,4.4,6.8,14.0,2.5,50,6,998,51,45
18,53,189,17,1,False,2019-12-26T12:30:00Z,2,1,19,7,0,0,0,0,0,0,0,0,0,0,0,5,3.6,1.2,0.0,0.5,50,-16,1011,28,44
19,53,192,3,3,True,2019-12-28T12:30:00Z,2,0,20,88,0,0,1,0,0,0,0,0,0,0,0,24,30.8,19.3,19.0,6.9,50,19,1061,49,30
20,53,202,6,1,True,2020-01-01T12:30:00Z,1,1,21,45,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.0,2.0,0.4,50,76,1180,138,62
0,54,7,18,6,False,2019-08-10T14:00:00Z,0,3,1,90,0,1,1,0,0,0,0,0,0,0,0,26,31.6,16.3,1.0,4.9,50,0,5703,0,0
1,54,13,19,2,True,2019-08-17T14:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,5,17.4,13.1,19.0,5.0,50,44482,71475,56294,11812
2,54,23,16,2,True,2019-08-24T14:00:00Z,0,2,3,90,0,0,0,2,0,0,0,0,0,0,0,11,13.0,2.7,8.0,2.4,50,-3506,65692,10874,14380
3,54,37,11,2,False,2019-08-31T14:00:00Z,4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,15,8.6,1.4,8.0,1.8,50,-9096,57502,5197,14293
4,54,43,5,2,True,2019-09-14T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,11,14.2,12.9,30.0,5.7,50,-3052,55687,5182,8234
5,54,58,13,3,False,2019-09-21T16:30:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,12,17.4,44.8,6.0,6.8,50,-5464,50420,807,6271
6,54,63,6,0,False,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4905,45752,800,5705
7,54,72,17,0,True,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-9301,36432,60,9361
8,54,81,2,2,False,2019-10-19T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,0,0,18,22.8,29.6,4.0,5.6,50,-4260,32493,106,4366
9,54,92,8,1,True,2019-10-26T14:00:00Z,3,2,10,90,0,0,0,2,0,0,0,1,0,0,0,12,13.8,16.9,2.0,3.3,50,-1068,31700,236,1304
10,54,104,14,3,True,2019-11-02T15:00:00Z,2,0,11,90,0,0,1,0,0,0,0,0,0,0,0,21,23.4,29.0,16.0,6.8,50,-1389,30370,544,1933
11,54,115,12,-1,False,2019-11-10T14:00:00Z,3,1,12,90,0,0,0,3,1,0,0,1,0,0,0,5,11.0,2.6,0.0,1.4,50,-886,29526,259,1145
12,54,124,9,2,True,2019-11-23T15:00:00Z,0,2,13,90,0,0,0,2,0,0,0,0,0,0,0,12,6.2,4.3,9.0,2.0,49,-1299,28333,274,1573
13,54,134,10,2,False,2019-11-30T15:00:00Z,2,1,14,90,0,0,0,2,0,0,0,0,0,0,0,17,18.6,4.8,23.0,4.6,49,-895,27535,137,1032
14,54,141,1,2,False,2019-12-05T20:15:00Z,1,2,15,90,0,0,0,1,0,0,0,0,0,0,0,10,7.8,3.2,7.0,1.8,49,-558,27035,170,728
15,54,153,20,7,True,2019-12-08T16:30:00Z,2,2,16,90,1,0,0,2,0,0,0,0,0,0,0,26,34.0,5.3,17.0,5.6,49,-576,26508,193,769
16,54,164,7,1,False,2019-12-16T19:45:00Z,1,1,17,90,0,0,0,1,0,0,0,1,0,0,0,10,15.6,15.7,26.0,5.7,49,409,27102,1183,774
17,54,173,15,2,True,2019-12-21T15:00:00Z,0,1,18,90,0,0,0,1,0,0,0,0,0,0,0,10,8.2,13.0,22.0,4.3,49,-35,27074,772,807
18,54,189,17,0,False,2019-12-26T12:30:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-534,26567,276,810
19,54,192,3,3,True,2019-12-28T12:30:00Z,2,0,20,90,0,0,1,0,0,0,0,0,0,0,0,17,12.6,12.7,0.0,2.5,49,-222,26416,430,652
20,54,202,6,2,True,2020-01-01T12:30:00Z,1,1,21,90,0,0,0,1,0,0,0,0,0,0,0,12,14.0,3.2,10.0,2.7,49,-531,25922,478,1009
0,55,7,18,3,False,2019-08-10T14:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,15,13.8,1.7,0.0,1.6,50,0,30111,0,0
1,55,13,19,2,True,2019-08-17T14:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,21.8,31.4,21.0,7.4,50,759,33372,4158,3399
2,55,23,16,2,True,2019-08-24T14:00:00Z,0,2,3,67,0,0,0,1,0,0,0,0,0,0,0,13,20.4,24.4,25.0,7.0,50,-3722,29978,1635,5357
3,55,37,11,2,False,2019-08-31T14:00:00Z,4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,8,6.2,16.8,22.0,4.5,50,-4707,25533,834,5541
4,55,43,5,9,True,2019-09-14T14:00:00Z,1,1,5,89,0,1,1,0,0,0,0,0,0,0,3,27,34.8,39.8,23.0,9.8,49,-1332,24904,2249,3581
5,55,58,13,0,False,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,15732,43623,19458,3726
6,55,63,6,0,False,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-8522,33519,1485,10007
7,55,72,17,0,True,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4784,29095,649,5433
8,55,81,2,0,False,2019-10-19T14:00:00Z,2,1,9,45,0,0,0,1,0,0,0,1,0,0,0,0,2.8,11.7,25.0,4.0,49,-2327,27040,699,3026
9,55,92,8,0,True,2019-10-26T14:00:00Z,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1748,25408,252,2000
10,55,104,14,0,True,2019-11-02T15:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2212,23259,369,2581
11,55,115,12,1,False,2019-11-10T14:00:00Z,3,1,12,45,0,0,0,1,0,0,0,0,0,0,0,3,6.0,6.1,0.0,1.2,47,-1432,21844,165,1597
12,55,124,9,2,True,2019-11-23T15:00:00Z,0,2,13,82,0,0,0,2,0,0,0,0,0,0,0,9,8.6,9.7,4.0,2.2,47,-1105,20897,342,1447
13,55,134,10,0,False,2019-11-30T15:00:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-1082,19819,276,1358
14,55,141,1,0,False,2019-12-05T20:15:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-1187,18654,34,1221
15,55,153,20,0,True,2019-12-08T16:30:00Z,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-1476,17183,13,1489
16,55,164,7,0,False,2019-12-16T19:45:00Z,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-1330,15854,93,1423
17,55,173,15,0,True,2019-12-21T15:00:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-970,14799,63,1033
18,55,189,17,0,False,2019-12-26T12:30:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-552,14389,52,604
19,55,192,3,0,True,2019-12-28T12:30:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-366,14054,25,391
20,55,202,6,0,True,2020-01-01T12:30:00Z,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-507,13551,56,563
0,56,7,18,0,False,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6689,0,0
1,56,13,19,0,True,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1481,5226,72,1553
2,56,23,16,0,True,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-776,4522,42,818
3,56,37,11,0,False,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-171,4631,688,859
4,56,43,5,0,True,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-223,4427,487,710
5,56,58,13,0,False,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-129,4316,247,376
6,56,63,6,0,False,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,56,4447,473,417
7,56,72,17,0,True,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-526,3902,87,613
8,56,81,2,0,False,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-233,3690,84,317
9,56,92,8,0,True,2019-10-26T14:00:00Z,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-98,3609,61,159
10,56,104,14,0,True,2019-11-02T15:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-164,3443,37,201
11,56,115,12,0,False,2019-11-10T14:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-96,3355,27,123
12,56,124,9,0,True,2019-11-23T15:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,5643,11962,7000,1357
13,56,134,10,0,False,2019-11-30T15:00:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,5015,16519,7340,2325
14,56,141,1,0,False,2019-12-05T20:15:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,2392,18093,4363,1971
15,56,153,20,0,True,2019-12-08T16:30:00Z,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,2270,20318,4711,2441
16,56,164,7,0,False,2019-12-16T19:45:00Z,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,1961,22759,4601,2640
17,56,173,15,0,True,2019-12-21T15:00:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2039,20205,1376,3415
18,56,189,17,0,False,2019-12-26T12:30:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-980,19184,717,1697
19,56,192,3,0,True,2019-12-28T12:30:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-657,18596,351,1008
20,56,202,6,0,True,2020-01-01T12:30:00Z,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1386,17213,403,1789
0,57,7,18,3,False,2019-08-10T14:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,11,14.8,11.3,0.0,2.6,45,0,170109,0,0
1,57,13,19,2,True,2019-08-17T14:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,16,22.6,2.6,15.0,4.0,45,29557,231064,46998,17441
2,57,23,16,2,True,2019-08-24T14:00:00Z,0,2,3,77,0,0,0,1,0,0,0,0,0,0,0,18,7.6,3.3,0.0,1.1,45,-12751,218446,12441,25192
3,57,37,11,2,False,2019-08-31T14:00:00Z,4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,10,8.2,1.8,4.0,1.4,45,-18060,202499,8200,26260
4,57,43,5,2,True,2019-09-14T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,17,19.8,7.8,18.0,4.6,45,-5228,200872,14580,19808
5,57,58,13,3,False,2019-09-21T16:30:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,16,20.0,25.6,9.0,5.5,45,-4268,197695,9440,13708
6,57,63,6,2,False,2019-09-28T14:00:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,0,0,13,20.2,2.7,7.0,3.0,45,-3568,195299,10510,14078
