,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
18,286,181,2,2,False,2019-12-26T15:00:00Z,1.0,0.0,19,90,0,0,0,1,0,0,0,0,0,0,0,9,10.4,26.8,4.0,4.1,49,-130,12352,167,297
19,286,197,17,1,True,2019-12-28T17:30:00Z,2.0,2.0,20,20,0,0,0,1,0,0,0,0,0,0,0,5,3.6,1.7,0.0,0.5,49,-104,12286,150,254
20,286,207,7,2,True,2020-01-01T17:30:00Z,1.0,1.0,21,90,0,0,0,1,0,0,0,0,0,0,0,13,7.8,18.9,10.0,3.7,49,-328,11975,141,469
21,286,217,12,2,False,2020-01-11T15:00:00Z,4.0,0.0,22,90,0,0,0,4,0,0,0,0,0,0,0,11,7.0,4.1,0.0,1.1,49,-318,11692,108,426
22,286,227,3,3,True,2020-01-18T15:00:00Z,1.0,0.0,23,90,0,0,1,0,0,0,0,0,0,0,0,13,11.6,15.1,8.0,3.5,49,-138,11603,162,300
23,286,240,17,2,False,2020-01-22T19:30:00Z,2.0,1.0,24,90,0,0,0,2,0,0,0,0,0,0,0,13,15.8,1.3,0.0,1.7,49,-113,11497,93,206
0,287,1,10,2,False,2019-08-09T19:00:00Z,4.0,1.0,1,90,0,0,0,4,0,0,0,0,0,0,0,10,15.6,33.9,2.0,5.2,45,0,21324,0,0
1,287,17,13,10,True,2019-08-17T14:00:00Z,3.0,1.0,2,90,0,2,0,1,0,0,0,0,0,0,2,33,46.6,58.3,41.0,14.6,45,13546,45092,18880,5334
2,287,26,6,7,True,2019-08-24T11:30:00Z,2.0,3.0,3,90,1,0,0,3,0,0,0,0,0,0,0,26,38.0,2.2,37.0,7.7,46,251060,333226,293306,42246
3,287,40,19,2,False,2019-08-31T14:00:00Z,2.0,0.0,4,77,0,0,0,2,0,0,0,0,0,0,0,1,0.2,3.1,8.0,1.1,47,693891,1089772,732227,38336
4,287,46,11,6,True,2019-09-14T16:30:00Z,3.0,2.0,5,90,1,0,0,2,0,0,0,1,0,0,0,24,46.0,12.8,33.0,9.2,48,177537,1264977,281589,104052
5,287,52,5,2,False,2019-09-21T14:00:00Z,2.0,0.0,6,89,0,0,0,2,0,0,0,0,0,0,0,14,8.2,15.5,28.0,5.2,49,472528,1769658,494150,21622
6,287,64,7,2,False,2019-09-28T14:00:00Z,2.0,0.0,7,80,0,0,0,1,0,0,0,0,0,0,0,-3,3.8,2.5,52.0,5.8,50,121682,1886599,188103,66421
7,287,77,2,2,True,2019-10-05T14:00:00Z,1.0,5.0,8,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,50,-107698,1767780,57897,165595
8,287,82,3,3,False,2019-10-19T14:00:00Z,0.0,0.0,9,80,0,0,1,0,0,0,0,0,0,0,0,7,5.6,13.8,6.0,2.5,49,-183343,1592579,32857,216200
9,287,97,12,1,True,2019-10-27T16:30:00Z,1.0,3.0,10,45,0,0,0,2,0,0,0,0,0,0,0,-7,0.0,11.3,11.0,1.6,49,-60726,1543497,29850,90576
10,287,104,4,1,False,2019-11-02T15:00:00Z,2.0,0.0,11,6,0,0,0,1,0,0,0,0,0,0,0,2,0.4,1.3,0.0,0.2,48,-175072,1367222,25115,200187
11,287,117,18,1,True,2019-11-08T20:00:00Z,0.0,2.0,12,28,0,0,0,0,0,0,0,0,0,0,0,5,6.4,14.2,6.0,2.7,47,-69254,1301916,34397,103651
12,287,126,8,10,False,2019-11-23T15:00:00Z,0.0,2.0,13,79,1,0,1,0,0,0,0,0,0,0,2,32,45.4,11.9,39.0,9.6,46,-122255,1182058,27944,150199
13,287,137,1,8,True,2019-12-01T14:00:00Z,2.0,2.0,14,82,1,0,0,2,0,0,0,0,0,0,1,26,37.2,21.8,41.0,10.0,46,-9527,1177841,46908,56435
14,287,150,16,2,False,2019-12-04T19:30:00Z,2.0,1.0,15,82,0,0,0,2,0,0,0,0,0,0,0,9,6.8,15.1,4.0,2.6,46,107162,1295483,124218,17056
15,287,157,15,1,True,2019-12-08T14:00:00Z,1.0,2.0,16,18,0,0,0,0,0,0,0,0,0,0,0,4,7.4,12.7,19.0,3.9,47,73525,1372375,104432,30907
16,287,165,9,1,False,2019-12-14T15:00:00Z,1.0,1.0,17,84,0,0,0,1,0,0,0,1,0,0,0,10,8.2,3.2,19.0,3.0,47,22186,1397932,81539,59353
17,287,177,20,10,True,2019-12-21T15:00:00Z,1.0,2.0,18,86,1,0,0,2,0,0,0,0,0,0,3,33,41.4,4.9,17.0,6.3,47,13998,1400304,72425,58427
18,287,181,2,2,False,2019-12-26T15:00:00Z,1.0,0.0,19,90,0,0,0,1,0,0,0,0,0,0,0,11,5.8,5.8,17.0,2.9,48,169272,1596402,187408,18136
19,287,197,17,1,True,2019-12-28T17:30:00Z,2.0,2.0,20,4,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.5,0.0,0.2,48,38211,1633039,81704,43493
20,287,207,7,10,True,2020-01-01T17:30:00Z,1.0,1.0,21,77,1,0,1,0,0,0,0,0,0,0,2,29,44.8,14.6,60.0,11.9,48,7397,1645246,97570,90173
21,287,217,12,2,False,2020-01-11T15:00:00Z,4.0,0.0,22,90,0,0,0,4,0,0,0,0,0,0,0,15,13.8,8.4,29.0,5.1,49,92352,1745327,152227,59875
22,287,227,3,3,True,2020-01-18T15:00:00Z,1.0,0.0,23,90,0,0,1,0,0,0,0,0,0,0,0,19,13.8,22.3,32.0,6.8,49,97623,1849383,159180,61557
23,287,240,17,1,False,2020-01-22T19:30:00Z,2.0,1.0,24,90,0,0,0,2,0,0,0,1,0,0,0,8,11.0,21.7,40.0,7.3,50,-63001,1762975,48699,111700
0,288,1,10,0,False,2019-08-09T19:00:00Z,4.0,1.0,1,32,0,0,0,0,0,0,0,1,0,0,0,-3,1.2,1.2,4.0,0.6,45,0,17197,0,0
1,288,17,13,2,True,2019-08-17T14:00:00Z,3.0,1.0,2,90,0,0,0,1,0,0,0,0,0,0,0,22,17.0,17.8,4.0,3.9,45,111,19117,1899,1788
2,288,26,6,2,True,2019-08-24T11:30:00Z,2.0,3.0,3,80,0,0,0,3,0,0,0,0,0,0,0,16,19.4,13.9,2.0,3.5,45,-793,18960,1679,2472
3,288,40,19,2,False,2019-08-31T14:00:00Z,2.0,0.0,4,90,0,0,0,2,0,0,0,0,0,0,0,11,12.8,15.9,2.0,3.1,45,-191,19700,2626,2817
4,288,46,11,0,True,2019-09-14T16:30:00Z,3.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1413,18638,1954,3367
5,288,52,5,2,False,2019-09-21T14:00:00Z,2.0,0.0,6,77,0,0,0,1,0,0,0,0,0,0,0,14,8.4,34.3,3.0,4.6,45,-2956,15656,252,3208
6,288,64,7,2,False,2019-09-28T14:00:00Z,2.0,0.0,7,90,0,0,0,2,0,0,0,0,0,0,0,13,21.2,8.3,10.0,4.0,45,654,16866,1957,1303
7,288,77,2,2,True,2019-10-05T14:00:00Z,1.0,5.0,8,90,0,0,0,5,0,0,0,0,0,0,0,11,13.4,8.3,25.0,4.7,45,983,18153,2113,1130
8,288,82,3,3,False,2019-10-19T14:00:00Z,0.0,0.0,9,89,0,0,1,0,0,0,0,0,0,0,0,13,12.4,25.8,3.0,4.1,45,-686,17482,722,1408
9,288,97,12,1,True,2019-10-27T16:30:00Z,1.0,3.0,10,45,0,0,0,2,0,0,0,0,0,0,0,5,1.0,2.2,0.0,0.3,45,120,17716,871,751
10,288,104,4,0,False,2019-11-02T15:00:00Z,2.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-454,17359,764,1218
11,288,117,18,0,True,2019-11-08T20:00:00Z,0.0,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-633,16732,276,909
12,288,126,8,0,False,2019-11-23T15:00:00Z,0.0,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-906,15932,223,1129
13,288,137,1,0,True,2019-12-01T14:00:00Z,2.0,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-687,15302,161,848
14,288,150,16,0,False,2019-12-04T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-451,14909,141,592
15,288,157,15,0,True,2019-12-08T14:00:00Z,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-398,14585,192,590
16,288,165,9,0,False,2019-12-14T15:00:00Z,1.0,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-306,14363,243,549
17,288,177,20,0,True,2019-12-21T15:00:00Z,1.0,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-406,13913,223,629
18,288,181,2,0,False,2019-12-26T15:00:00Z,1.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-283,13754,165,448
19,288,197,17,0,True,2019-12-28T17:30:00Z,2.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-222,13571,99,321
20,288,207,7,0,True,2020-01-01T17:30:00Z,1.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,505,14261,1249,744
21,288,217,12,0,False,2020-01-11T15:00:00Z,4.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,789,15279,1936,1147
22,288,227,3,0,True,2020-01-18T15:00:00Z,1.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,506,15982,1409,903
23,288,240,17,0,False,2020-01-22T19:30:00Z,2.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,5,16130,683,678
0,289,1,10,0,False,2019-08-09T19:00:00Z,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10849,0,0
1,289,17,13,1,True,2019-08-17T14:00:00Z,3.0,1.0,2,3,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.1,0.0,0.2,45,-1034,10758,672,1706
2,289,26,6,0,True,2019-08-24T11:30:00Z,2.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,929,13427,2249,1320
3,289,40,19,0,False,2019-08-31T14:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-335,13655,1265,1600
4,289,46,11,2,True,2019-09-14T16:30:00Z,3.0,2.0,5,90,0,0,0,2,0,0,0,0,0,0,0,10,15.6,0.0,0.0,1.6,45,-572,13432,785,1357
5,289,52,5,1,False,2019-09-21T14:00:00Z,2.0,0.0,6,12,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,1228,15302,2115,887
6,289,64,7,0,False,2019-09-28T14:00:00Z,2.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1581,13558,255,1836
7,289,77,2,0,True,2019-10-05T14:00:00Z,1.0,5.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1221,12378,19,1240
8,289,82,3,3,False,2019-10-19T14:00:00Z,0.0,0.0,9,90,0,0,1,0,0,0,0,0,0,0,0,15,16.6,1.3,0.0,1.8,45,-681,11739,52,733
9,289,97,12,2,True,2019-10-27T16:30:00Z,1.0,3.0,10,90,0,0,0,3,0,0,0,0,0,0,0,18,23.4,2.4,0.0,2.6,45,27,11887,226,199
10,289,104,4,2,False,2019-11-02T15:00:00Z,2.0,0.0,11,83,0,0,0,1,0,0,0,0,0,0,0,14,15.2,0.0,0.0,1.5,45,-3,11992,371,374
11,289,117,18,2,True,2019-11-08T20:00:00Z,0.0,2.0,12,90,0,0,0,2,0,0,0,0,0,0,0,13,7.6,3.3,6.0,1.7,45,31,12087,316,285
12,289,126,8,2,False,2019-11-23T15:00:00Z,0.0,2.0,13,90,0,0,1,0,0,0,0,1,0,0,0,9,12.8,1.7,0.0,1.5,45,2392,15096,3207,815
13,289,137,1,0,True,2019-12-01T14:00:00Z,2.0,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-267,14515,860,1127
14,289,150,16,5,False,2019-12-04T19:30:00Z,2.0,1.0,15,45,0,1,0,0,0,0,0,0,0,0,1,27,25.6,15.8,0.0,4.1,45,-1016,13485,44,1060
15,289,157,15,9,True,2019-12-08T14:00:00Z,1.0,2.0,16,90,1,0,0,2,0,0,0,0,0,0,2,36,46.4,5.2,20.0,7.2,45,522,14201,937,415
16,289,165,9,1,False,2019-12-14T15:00:00Z,1.0,1.0,17,90,0,0,0,1,0,0,0,1,0,0,0,8,8.4,5.6,27.0,4.1,45,5671,20800,6628,957
17,289,177,20,2,True,2019-12-21T15:00:00Z,1.0,2.0,18,86,0,0,0,2,0,0,0,0,0,0,0,11,12.6,4.6,15.0,3.2,45,2473,23649,4132,1659
18,289,181,2,1,False,2019-12-26T15:00:00Z,1.0,0.0,19,74,0,0,0,1,0,0,0,1,0,0,0,9,4.4,3.7,18.0,2.6,45,1841,25261,3576,1735
19,289,197,17,2,True,2019-12-28T17:30:00Z,2.0,2.0,20,85,0,0,0,2,0,0,0,0,0,0,0,10,8.2,11.8,0.0,2.0,45,972,26323,2501,1529
20,289,207,7,1,True,2020-01-01T17:30:00Z,1.0,1.0,21,90,0,0,0,1,0,0,0,1,0,0,0,14,7.2,3.1,8.0,1.8,45,2600,29193,5758,3158
21,289,217,12,2,False,2020-01-11T15:00:00Z,4.0,0.0,22,90,0,0,0,4,0,0,0,0,0,0,0,13,6.8,13.4,1.0,2.1,45,-1064,28220,2948,4012
22,289,227,3,3,True,2020-01-18T15:00:00Z,1.0,0.0,23,90,0,0,1,0,0,0,0,0,0,0,0,12,5.4,12.1,2.0,2.0,45,-1281,27039,1268,2549
23,289,240,17,2,False,2020-01-22T19:30:00Z,2.0,1.0,24,81,0,0,0,2,0,0,0,0,0,0,0,19,13.0,12.1,9.0,3.4,45,-832,26193,910,1742
0,290,1,10,2,False,2019-08-09T19:00:00Z,4.0,1.0,1,69,0,0,0,4,0,0,0,0,0,0,0,11,4.4,0.6,4.0,0.9,45,0,44913,0,0
1,290,17,13,3,True,2019-08-17T14:00:00Z,3.0,1.0,2,86,0,0,1,0,0,0,0,0,0,0,0,19,19.6,13.3,4.0,3.7,45,4516,63647,9257,4741
2,290,26,6,2,True,2019-08-24T11:30:00Z,2.0,3.0,3,80,0,0,0,3,0,0,0,0,0,0,0,13,10.0,0.9,0.0,1.1,45,5157,74565,12453,7296
3,290,40,19,2,False,2019-08-31T14:00:00Z,2.0,0.0,4,90,0,0,0,2,0,0,0,0,0,0,0,20,14.6,1.5,0.0,1.6,45,5416,83396,14617,9201
4,290,46,11,0,True,2019-09-14T16:30:00Z,3.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9553,73520,6271,15824
5,290,52,5,0,False,2019-09-21T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8802,64984,359,9161
6,290,64,7,0,False,2019-09-28T14:00:00Z,2.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6173,58964,256,6429
7,290,77,2,0,True,2019-10-05T14:00:00Z,1.0,5.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3967,55146,47,4014
8,290,82,3,1,False,2019-10-19T14:00:00Z,0.0,0.0,9,40,0,0,0,0,0,0,0,0,0,0,0,6,19.2,1.3,1.0,2.2,45,-2650,52622,99,2749
9,290,97,12,0,True,2019-10-27T16:30:00Z,1.0,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-655,52182,137,792
10,290,104,4,2,False,2019-11-02T15:00:00Z,2.0,0.0,11,83,0,0,0,1,0,0,0,0,0,0,0,11,6.6,1.5,22.0,3.0,45,-1194,50985,151,1345
11,290,117,18,2,True,2019-11-08T20:00:00Z,0.0,2.0,12,90,0,0,0,2,0,0,0,0,0,0,0,12,21.8,3.2,18.0,4.3,45,-713,50338,177,890
12,290,126,8,3,False,2019-11-23T15:00:00Z,0.0,2.0,13,90,0,0,1,0,0,0,0,0,0,0,0,6,20.0,1.9,21.0,4.3,45,-940,49498,274,1214
13,290,137,1,2,True,2019-12-01T14:00:00Z,2.0,2.0,14,90,0,0,0,2,0,0,0,0,0,0,0,15,14.0,11.5,3.0,2.9,45,-230,49423,701,931
14,290,150,16,1,False,2019-12-04T19:30:00Z,2.0,1.0,15,45,0,0,0,2,0,0,0,0,0,0,0,12,8.2,1.5,0.0,1.0,45,-285,49215,502,787
15,290,157,15,0,True,2019-12-08T14:00:00Z,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-603,48612,265,868
16,290,165,9,1,False,2019-12-14T15:00:00Z,1.0,1.0,17,85,0,0,0,1,0,0,0,1,0,0,0,6,4.6,2.0,0.0,0.7,45,-895,47733,186,1081
17,290,177,20,2,True,2019-12-21T15:00:00Z,1.0,2.0,18,85,0,0,0,2,0,0,0,0,0,0,0,16,23.6,1.5,0.0,2.5,45,-691,46887,156,847
18,290,181,2,1,False,2019-12-26T15:00:00Z,1.0,0.0,19,74,0,0,0,1,0,0,0,1,0,0,0,10,10.4,2.7,17.0,3.0,45,-449,46709,163,612
19,290,197,17,1,True,2019-12-28T17:30:00Z,2.0,2.0,20,15,0,0,0,1,0,0,0,0,0,0,0,4,7.6,0.6,0.0,0.8,45,-409,46314,95,504
20,290,207,7,0,True,2020-01-01T17:30:00Z,1.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-738,45624,182,920
21,290,217,12,0,False,2020-01-11T15:00:00Z,4.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-847,44836,204,1051
22,290,227,3,0,True,2020-01-18T15:00:00Z,1.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-661,44208,169,830
23,290,240,17,0,False,2020-01-22T19:30:00Z,2.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-469,43735,100,569
0,291,2,3,2,False,2019-08-10T14:00:00Z,1.0,1.0,1,90,0,0,0,1,0,0,0,0,0,0,0,11,10.2,3.1,2.0,1.5,50,0,21696,0,0
1,291,18,7,7,True,2019-08-18T13:00:00Z,1.0,0.0,2,90,0,0,1,0,0,0,0,0,0,0,1,27,16.4,13.2,20.0,5.0,50,-1365,22171,769,2134
2,291,27,9,1,True,2019-08-24T14:00:00Z,1.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,14,19.4,3.8,0.0,2.3,50,1844,26165,4569,2725
3,291,33,6,5,False,2019-08-31T14:00:00Z,2.0,2.0,4,90,0,1,0,2,0,0,0,0,0,0,1,23,28.2,12.3,3.0,4.4,50,-2128,24331,869,2997
4,291,47,16,2,True,2019-09-14T14:00:00Z,0.0,1.0,5,90,0,0,0,1,0,0,0,0,0,0,0,12,9.4,23.7,22.0,5.5,50,5167,31586,7617,2450
5,291,55,8,8,False,2019-09-21T14:00:00Z,0.0,2.0,6,90,0,0,1,0,0,0,0,0,0,0,2,32,23.6,1.7,2.0,2.7,50,-75,31708,2733,2808
6,291,68,10,2,True,2019-09-28T11:30:00Z,0.0,1.0,7,90,0,0,0,1,0,0,0,0,0,0,0,19,19.6,47.4,0.0,6.7,50,3864,37055,7039,3175
7,291,79,18,6,False,2019-10-05T14:00:00Z,0.0,0.0,8,90,0,0,1,0,0,0,0,0,0,0,0,27,12.0,7.7,1.0,2.1,50,5584,44322,7975,2391
8,291,88,1,6,True,2019-10-21T19:00:00Z,1.0,0.0,9,90,0,0,1,0,0,0,0,0,0,0,0,19,13.4,2.8,6.0,2.2,50,6346,51585,9994,3648
9,291,100,19,4,False,2019-10-26T14:00:00Z,1.0,1.0,10,90,0,1,0,1,0,0,0,1,0,0,0,17,23.2,13.8,24.0,6.1,50,14804,67746,16837,2033
10,291,108,5,6,True,2019-11-02T15:00:00Z,3.0,0.0,11,90,0,0,1,0,0,0,0,0,0,0,0,27,16.8,26.2,20.0,6.3,50,65050,139610,69813,4763
11,291,119,17,2,False,2019-11-09T15:00:00Z,1.0,1.0,12,90,0,0,0,1,0,0,0,0,0,0,0,12,22.0,17.4,6.0,4.5,51,24596,163297,35017,10421
12,291,128,12,1,True,2019-11-24T16:30:00Z,3.0,3.0,13,90,0,0,0,3,0,0,0,0,0,0,0,15,9.6,18.6,0.0,2.8,51,9806,174657,22610,12804
13,291,140,20,1,False,2019-12-01T14:00:00Z,1.0,1.0,14,90,0,0,0,1,0,0,0,1,0,0,0,13,23.0,17.7,8.0,4.9,51,-8,174728,12231,12239
14,291,145,13,1,True,2019-12-05T19:30:00Z,0.0,2.0,15,90,0,0,0,2,0,0,0,0,0,0,0,9,18.6,31.3,25.0,7.5,51,-4314,170779,5247,9561
15,291,157,14,9,False,2019-12-08T14:00:00Z,1.0,2.0,16,90,1,0,0,1,0,0,0,0,0,0,1,24,42.8,7.8,21.0,7.2,51,-8834,162299,3426,12260
16,291,168,2,6,True,2019-12-14T15:00:00Z,2.0,0.0,17,90,0,0,1,0,0,0,0,0,0,0,0,24,13.2,16.7,14.0,4.4,51,7175,171565,14421,7246
17,291,173,4,5,False,2019-12-21T15:00:00Z,0.0,1.0,18,90,0,0,1,0,0,0,0,1,0,0,0,18,16.8,27.4,0.0,4.4,51,15282,196147,20814,5532
18,291,188,18,2,True,2019-12-26T15:00:00Z,1.0,1.0,19,90,0,0,0,1,0,0,0,0,0,0,0,14,14.6,24.4,9.0,4.8,51,9252,198681,15176,5924
19,291,195,11,0,False,2019-12-29T18:00:00Z,2.0,0.0,20,90,0,0,0,2,0,0,0,1,0,0,0,8,11.6,28.3,0.0,4.0,51,-13989,183335,3302,17291
20,291,204,10,1,False,2020-01-02T20:00:00Z,2.0,0.0,21,90,0,0,0,2,0,0,0,0,0,0,0,6,12.0,3.4,0.0,1.5,51,-12146,172554,6543,18689
21,291,218,19,8,True,2020-01-10T20:00:00Z,1.0,0.0,22,90,0,0,1,0,0,0,0,0,0,0,2,31,15.4,18.0,2.0,3.5,51,-4277,169583,7933,12210
22,291,221,1,3,False,2020-01-18T15:00:00Z,1.0,1.0,23,90,0,0,0,1,0,0,0,0,0,0,1,19,32.8,30.4,12.0,7.5,51,313,170495,7479,7166
23,291,236,11,2,True,2020-01-21T19:30:00Z,0.0,1.0,24,90,0,0,0,1,0,0,0,0,0,0,0,14,16.6,20.1,4.0,4.1,51,-5811,163191,4248,10059
0,292,2,3,0,False,2019-08-10T14:00:00Z,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9790,0,0
1,292,18,7,0,True,2019-08-18T13:00:00Z,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1349,9456,105,1454
2,292,27,9,0,True,2019-08-24T14:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1261,8608,304,1565
3,292,33,6,0,False,2019-08-31T14:00:00Z,2.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-795,8043,229,1024
4,292,47,16,0,True,2019-09-14T14:00:00Z,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-509,7784,322,831
5,292,55,8,0,False,2019-09-21T14:00:00Z,0.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-372,7546,86,458
6,292,68,10,0,True,2019-09-28T11:30:00Z,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-402,7277,190,592
7,292,79,18,0,False,2019-10-05T14:00:00Z,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-218,7142,168,386
8,292,88,1,0,True,2019-10-21T19:00:00Z,1.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-218,7001,92,310
9,292,100,19,0,False,2019-10-26T14:00:00Z,1.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-109,6951,106,215
10,292,108,5,0,True,2019-11-02T15:00:00Z,3.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-198,6815,105,303
11,292,119,17,0,False,2019-11-09T15:00:00Z,1.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-141,6745,122,263
12,292,128,12,0,True,2019-11-24T16:30:00Z,3.0,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-87,6742,210,297
13,292,140,20,0,False,2019-12-01T14:00:00Z,1.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-55,6771,169,224
14,292,145,13,0,True,2019-12-05T19:30:00Z,0.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-44,6765,117,161
15,292,157,14,0,False,2019-12-08T14:00:00Z,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,0,6809,179,179
16,292,168,2,0,True,2019-12-14T15:00:00Z,2.0,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,29,6952,304,275
17,292,173,4,0,False,2019-12-21T15:00:00Z,0.0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-20,7039,252,272
18,292,188,18,0,True,2019-12-26T15:00:00Z,1.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,3,7113,240,237
19,292,195,11,0,False,2019-12-29T18:00:00Z,2.0,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-36,7110,152,188
20,292,204,10,0,False,2020-01-02T20:00:00Z,2.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-94,7075,206,300
21,292,218,19,0,True,2020-01-10T20:00:00Z,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-70,7087,179,249
22,292,221,1,0,False,2020-01-18T15:00:00Z,1.0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-58,7080,193,251
23,292,236,11,0,True,2020-01-21T19:30:00Z,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-38,7071,111,149
